category,duration,upload_time,hook,retention,engagement,trending,viral
6,196,0,0.3950454189696678,0.1876916467913932,17.995105745640785,0,0
0,2377,0,0.9794416419712951,0.10016203508556652,8.346129233924248,0,0
3,2046,1,0.11034222778877723,0.63704696714334,2.9512144336266783,0,0
3,147,0,0.10171844403962904,0.29022737180828395,11.580738242341823,0,0
8,2589,3,0.7511665107956239,0.11132422309138522,5.9576403078718965,1,0
5,2689,3,0.3121616939935653,0.4231767435328204,23.760523709862316,0,0
8,1839,3,0.7172816172257169,0.9657986160856901,9.097905279388755,1,1
5,3276,1,0.20001058944336336,0.7209485268668355,14.35407733814785,0,1
5,2236,1,0.4600719941981629,0.8719873326302122,23.714188861580837,0,1
4,1437,2,0.2652898777489179,0.23026518843465707,9.903657545542218,0,0
4,1280,0,0.4515282148790869,0.16595933915749275,9.01735915702129,0,0
1,3139,0,0.7690970925853038,0.11037678715875021,4.143900445792571,0,0
7,492,3,0.7620099404776617,0.9600960610175384,23.463758757687554,1,1
7,3532,3,0.5157722876737236,0.3701824618181936,20.038544980821342,1,1
0,1763,3,0.928371843721051,0.5135544481067722,5.603173626645113,0,0
7,1701,3,0.263784102448274,0.455071261241597,8.383593250933464,0,0
4,2181,3,0.24031135111923307,0.7574112418535733,22.88130327424059,0,1
1,1011,3,0.6138064011754337,0.3789683937574688,13.478261935614842,1,1
1,3294,0,0.6212970342167891,0.5819075943526464,13.952723736486409,1,1
5,2327,1,0.04654003956497399,0.9960240384599208,16.238797600589347,1,1
8,1066,3,0.6077777123868976,0.49965719620981264,19.077879065904174,0,1
0,2644,0,0.37443615734901436,0.5961443866297801,23.488210087041814,1,1
5,1909,3,0.7474425253205591,0.552275256079754,20.075404329403625,0,1
8,626,2,0.8081056645452729,0.822867542322429,23.370275041754134,0,1
7,650,2,0.5521538195470366,0.3401556886302175,20.533182977990673,0,1
5,2632,0,0.0017050315022650864,0.2533942145285173,1.2562081093051927,1,0
2,1441,1,0.6363658101666421,0.7786838424383759,3.026612051369855,1,1
7,100,2,0.7488812796659343,0.47405636773178883,22.133833848593717,1,1
8,985,2,0.24898326623151423,0.9223534080790184,0.7896415812269001,1,0
0,1833,1,0.4646460011407888,0.6797433572140579,19.874948755616273,0,1
8,3050,2,0.9657266234117883,0.6079088005405683,21.261108924397455,1,1
5,467,3,0.29811555339410345,0.16341134934328944,10.445067595853065,0,0
5,1097,1,0.22315325104174077,0.7573707146240182,8.935883345298171,0,1
3,3373,2,0.21085479047801015,0.7174363289616624,4.9406650560394345,0,0
0,1955,1,0.5588008343539963,0.6760647320384393,1.318079904392838,1,1
9,1067,3,0.9497871013080065,0.3411185712136215,18.66003561214374,1,1
7,3472,2,0.6086901292003547,0.952065389507,1.935804402739927,0,1
1,3213,0,0.30332312023765995,0.3894896143295381,23.62227373742213,0,0
0,1432,2,0.6385697780674541,0.23700786107854085,7.488912223099041,0,0
1,2391,2,0.6248422975977874,0.9884810394415124,19.87668350809637,0,1
0,1468,3,0.5969251357296542,0.7716216512113913,1.5860980108165863,0,0
0,514,0,0.159426206888302,0.4733081940935632,13.453339247831613,0,0
8,198,0,0.6345667993449942,0.9423247877998361,8.792578473554668,0,1
0,2965,0,0.43016445251449964,0.18200563692957755,0.8470275189356066,1,0
3,832,3,0.01859205862303337,0.178895094783902,16.429403924788375,0,0
9,275,3,0.5397644871474951,0.714205916765727,23.58475175062152,1,1
5,2343,3,0.9892667452184176,0.26017484354095916,0.36774390335633655,0,0
6,878,3,0.34973959084398354,0.9254255636739558,6.833879461887985,1,1
1,2320,3,0.9655592183186582,0.8563232568689838,17.619782993169366,1,1
5,2055,0,0.09620574166259455,0.3757305016910678,21.794217728636582,1,0
6,1723,1,0.7324501158673062,0.8999556240424332,4.850401420151944,0,1
9,3401,3,0.11432999466283533,0.13859891830659554,1.8608479350153442,0,0
9,1380,1,0.2735715735552742,0.5937740674637445,0.31517086839306385,1,0
1,559,2,0.5708408353221244,0.9420064963379499,5.458639899238986,0,0
1,1648,2,0.5927796939767489,0.8698446810421283,1.8758005721507633,0,0
9,876,3,0.7752113172341712,0.42046599142089547,9.048614018654687,1,0
6,3081,2,0.6153114072274393,0.2645833917111714,11.059131796350785,0,0
0,2419,1,0.5936147043805607,0.2894865295633701,12.050102766466933,0,0
7,1818,2,0.9123530869891383,0.5630570902705647,3.643999825090729,0,0
2,1732,2,0.4521607522091572,0.6370956494528266,11.653302415782077,0,0
5,3350,1,0.22526577869505504,0.1295328849612728,0.32538587972098965,0,0
8,789,2,0.16178858502363025,0.4721964033113992,6.061585094238936,0,0
5,1433,3,0.3999945968094998,0.8473484040795141,9.290242627802064,0,0
8,827,1,0.7127527551936957,0.49989605521221736,3.046954240994808,1,1
6,561,1,0.0425434849299009,0.2522578518544695,20.368714473201205,1,0
8,1947,0,0.12905338650940612,0.9593742637171871,5.1101885684730375,1,0
1,893,0,0.10611346010363942,0.33964798593382006,18.89675381999207,0,0
7,3482,1,0.5852501530514588,0.8185854390706545,11.899936682450104,1,1
7,71,1,0.24286465053126627,0.2744147497050414,12.045603019314592,0,0
1,3446,0,0.1662594283013965,0.48085545629943094,16.165338969030106,0,0
3,628,3,0.5927707197430223,0.5413802857973307,1.2025150196616692,0,0
6,3362,2,0.7613099154523792,0.5505717663534201,2.0611075660035567,1,0
3,335,2,0.3321549164526644,0.5648264812906344,8.2384028953356,0,0
3,838,2,0.5782046056765962,0.3024527866207853,10.478880262492883,1,1
5,2939,1,0.09812441319946019,0.5643239697647517,10.80552585015101,1,0
9,1293,3,0.93519103045757,0.5335414784899788,16.954489557554155,0,0
5,708,0,0.33689618531477283,0.28784754741363694,0.11755479472019069,1,0
9,3414,3,0.9975056931735012,0.9893724035533398,23.981716792784248,0,1
2,760,3,0.9785877558497821,0.8790070535078951,4.444736533325926,0,1
8,2518,2,0.7788234493358115,0.8988187159202347,6.290928740000394,0,1
9,2055,0,0.020067095406966717,0.7170139453446054,22.650116894676568,1,1
1,962,3,0.5434749203843633,0.24390732762258088,0.23673588165185086,1,0
5,932,0,0.0868364204400115,0.611282857509774,24.783521430817952,1,1
6,162,1,0.8951380259615161,0.8392956684646474,0.9953376571148733,0,0
8,2796,2,0.7896362526474029,0.1348628398197963,3.1015834353896348,0,0
2,2128,0,0.972340376595683,0.5462587929588577,6.078657142467314,0,0
9,2695,1,0.6083829531497954,0.4565105919954263,11.024168838811393,1,1
2,421,1,0.522172804484338,0.2909122566933733,13.009443189518246,1,1
6,2773,1,0.5189738559443876,0.440425003388786,2.707489932099752,1,0
3,2600,3,0.3864483744543449,0.9851477597825076,1.9344800756636198,1,1
7,537,3,0.46869006722914097,0.7509189937255998,0.8932900065036241,1,1
6,1715,2,0.6354125831353503,0.36958337201344726,6.493092446787657,1,0
4,2431,2,0.9329476075562771,0.6448195463327466,23.046171042521536,0,1
6,2944,1,0.595884338256031,0.3219906162571118,9.807078720308786,0,0
2,3050,2,0.8571159423173672,0.6497595181218465,19.123784063154275,1,1
1,1448,3,0.8627799113025006,0.9065500205364385,4.835686044019873,0,1
5,985,2,0.5188326758482592,0.6011891199482972,1.7105127205924453,1,1
1,125,0,0.3474696414976216,0.7600059779074144,13.901566733243202,1,1
2,135,3,0.639573873332081,0.5080050988446672,20.570100769225498,1,1
5,707,1,0.44587734191484274,0.5717115258975969,22.47165192492227,0,1
4,2590,1,0.0814408673219329,0.7255675708793907,13.700494628024012,0,0
7,3343,2,0.37780910043243365,0.8311645045462575,7.421403872372671,0,0
8,885,3,0.9940721380493249,0.6935062478729047,2.8268424564077943,1,1
2,1992,1,0.04851187002628721,0.9797427945010837,16.728789070541882,1,1
9,3589,1,0.6966669119009267,0.8378403290184545,7.082876746240321,0,0
2,819,3,0.8411887050712471,0.7994441841470876,21.11466436876012,0,1
2,544,3,0.6487259034753787,0.8605914210829229,15.16751584948687,1,1
5,2975,1,0.56974823116329,0.35308984188191417,21.486076227532674,0,1
0,1114,2,0.7075544169787575,0.4888424385535426,14.209659949128268,1,1
6,3517,2,0.42934273729965566,0.6080166265551317,19.31638483134064,0,0
0,1037,2,0.09136173730887676,0.516147686598417,7.428198257686356,1,0
4,1347,0,0.9623717543033817,0.8627120364016717,12.626163880526278,0,1
9,2814,3,0.4323007699841961,0.12436166591130882,0.5832186852824569,0,0
7,2379,1,0.6653892371680176,0.28825787550953874,15.235010408756533,0,0
3,3271,0,0.5313104368892952,0.8935358869016694,13.390109754255283,1,1
4,2723,2,0.054673071977554555,0.1531901239092705,18.90652982851206,0,0
3,3142,0,0.9527466009925385,0.3042894732479183,18.251003540603037,1,1
3,2308,1,0.7925372261143233,0.41612529733883763,15.727663345689205,0,1
7,1462,1,0.14909789446939492,0.7756665047305218,1.5114667991595963,1,0
1,2815,3,0.9816488762882668,0.6041626265501635,22.584941710800823,0,1
0,3074,2,0.7369013721717079,0.959144232502298,0.548677853591692,0,0
2,326,2,0.47232165042830887,0.30508751356567615,20.101364744521774,0,0
8,484,0,0.6113700565595732,0.8849083644898565,12.035724146559998,1,1
3,3158,2,0.10673668201459752,0.35462214077432397,20.468039715951782,0,0
9,971,0,0.560411510015611,0.3209484332139042,11.680239855446027,0,0
4,269,1,0.0736610720170594,0.5485376782894157,16.208751346288167,1,0
1,1651,1,0.5448552571193019,0.1640840547308443,9.145311093971705,0,0
3,3277,1,0.5526956887627854,0.4458763116939549,18.61760052979459,0,0
1,3164,1,0.8744387851607439,0.4201083712987693,6.428986760350993,0,0
1,2628,1,0.725057500272294,0.2440914001315962,18.011962205691294,0,0
3,2215,0,0.24955239221512004,0.8747153607474195,4.915228011822652,0,0
5,483,1,0.8884261421878569,0.447300679338445,18.081975323450862,1,1
6,3550,0,0.5732426648480058,0.9837281615623142,7.412415500529969,0,0
9,1279,1,0.6063794785740337,0.9097371541339968,7.037931124013529,1,1
2,2520,0,0.16898136922217832,0.27532962961293295,20.306199043217305,0,0
2,3307,0,0.857773595969114,0.5546099551041446,20.360946653582655,0,1
9,2104,0,0.930965115016544,0.6416237245298976,17.315919001181378,1,1
5,2534,2,0.7749906494949081,0.837064452649259,23.105324905860172,0,1
2,724,0,0.9407524526450062,0.8970784746862553,3.989222964292175,0,1
1,739,0,0.30229990412234586,0.6616162190399408,6.80610087330629,0,0
7,2044,1,0.8611191683627711,0.13162078282799386,7.420950756840533,1,1
4,878,0,0.4888931428637425,0.5331488045663164,7.7016298012852,0,0
0,978,0,0.16391720294358492,0.896323182567699,8.267996398719161,1,1
2,136,3,0.6688005990334012,0.7426806422898339,17.45552851027148,0,1
9,2521,2,0.6841202707058789,0.883127747268512,6.84187776880094,0,1
7,1754,3,0.28692451375669015,0.7066718107504366,7.219461655776987,0,0
3,2113,1,0.02749333162757006,0.13963150883347542,14.30332312954719,0,0
6,626,2,0.19984725908556333,0.9712059905859496,4.914635491100626,0,1
9,184,2,0.39977754767388674,0.9262166865127108,9.18569891302335,1,1
1,3270,3,0.16756291105986854,0.21392158592136096,1.5427156765410355,1,0
6,825,2,0.19402994823960418,0.20142205015937392,23.818422990768873,0,0
4,301,3,0.39139066438226955,0.5851706504293182,8.000961159746083,1,0
4,1600,0,0.9617866143085604,0.781345751101195,21.26604912616904,1,1
5,1473,3,0.7642435154076483,0.4439558907444283,13.295645292342957,0,0
8,1237,2,0.3197484012265641,0.22274394718891788,5.782482716463783,0,0
5,1664,2,0.9516040689185482,0.5595004889032191,4.916346592672179,0,0
7,1290,1,0.6456467922587327,0.40380952259707525,17.404522547587053,0,1
6,1968,1,0.45544964464014015,0.4165947599961922,24.125233310077682,1,1
8,1562,1,0.4683001989551471,0.6804869831563439,4.658436041176399,0,0
3,3542,1,0.41074446783539187,0.8970472893065535,2.9739882957489585,1,1
1,3058,2,0.2329920525459397,0.6027325577700798,9.738773700707267,1,1
6,151,1,0.3866321922137057,0.718842259746672,9.905882618937367,0,0
5,1470,3,0.5278963840433926,0.6939522923691174,20.17569904492962,0,1
0,1428,0,0.528027350730221,0.596031573301237,11.775343432625593,1,1
8,3427,2,0.761736902212518,0.3796823310248171,1.655283589972485,0,0
8,1533,1,0.3587978571573526,0.4400147664192149,23.024625523521724,1,1
1,179,2,0.7167980293039524,0.3841334186413746,9.392378549409411,0,0
2,736,1,0.5780918387686846,0.9257482868338494,16.746440089305654,1,1
4,3072,2,0.9618454045268344,0.8439568034593988,16.72045796172361,1,1
4,1645,1,0.3852849260339827,0.6214126355660986,1.5029177564582814,0,0
0,1543,0,0.9012164642607903,0.9210191238767806,0.18975601301652714,0,1
7,2230,1,0.8206425472982894,0.8977678238331802,2.292122005770008,0,1
7,3118,3,0.6376642845894569,0.9349249597766516,23.91762521083167,0,1
3,2628,2,0.6545144667421172,0.2995964718899796,19.870424431185953,1,1
6,874,2,0.08464993460641068,0.7457527339875052,3.38710569046271,0,0
9,3449,3,0.9502246055934324,0.6483020499311516,15.410259635980605,0,1
2,3560,3,0.10693606349574392,0.7604475740511464,15.338146387681368,1,1
5,3303,0,0.5632333087435071,0.3370414275264585,0.11392143818282341,0,0
9,3524,2,0.3300708004491545,0.725328164294468,10.783700285430815,1,1
9,2357,0,0.4298519782898518,0.4688456637289483,17.823209217984274,0,0
8,2499,2,0.610183010836817,0.8506826166756702,4.751141893222556,0,0
0,3070,2,0.9088513778823216,0.8158291526455957,21.287505416668104,0,1
4,3566,0,0.45756712357230145,0.29022184977302545,16.54159186307335,0,0
3,2006,2,0.9877295553064411,0.2654697487629727,0.2724149969073558,1,0
7,1865,2,0.5928120653514998,0.7459585491563795,21.38736308477283,0,1
0,833,0,0.16055394264217449,0.5954274052553444,0.5830607350879015,0,0
8,384,1,0.19000929483125228,0.601485319613844,22.209427223580406,0,0
5,1635,0,0.716111035589251,0.7772637911134191,8.409599553489691,0,0
3,407,2,0.050397794243381755,0.869473713719611,17.496391355027264,1,1
8,3225,3,0.48034157622222684,0.3150675105478451,19.70703112092233,0,0
4,2157,1,0.1482191098035166,0.5999855921114952,7.103593616936117,0,0
4,1610,3,0.433218635177845,0.8460592385428695,8.975277151833708,0,0
4,1017,1,0.7499174220717195,0.8855147540755023,12.787589408726081,0,1
0,262,3,0.45881292824143416,0.3586684495046649,14.609019141767918,0,0
0,3581,1,0.16345110898092696,0.19373847093776128,7.371843461321589,1,0
7,183,0,0.2519253703566424,0.3095409284900019,24.81064468424712,1,0
7,936,1,0.3675395886521824,0.9509495626130745,18.45141636323457,0,1
5,3510,1,0.06956118348641471,0.5162317411916928,6.926385044518717,0,0
3,3132,1,0.5843376360811219,0.4767164115004223,16.046761562565248,1,1
1,1650,2,0.6075337912780502,0.11177591386078915,10.940742908451108,0,0
1,2448,3,0.06215192713256745,0.14591321462921603,21.52218939947211,0,0
8,352,0,0.402311321174162,0.7018263365272513,8.290856762342818,0,0
4,361,3,0.4140006828847249,0.6308443618524968,4.777564305015768,1,1
3,272,3,0.3338195685526012,0.6179754686458634,1.2487928437474192,0,0
9,459,0,0.5577397403311118,0.1992905884220244,24.60929987350774,0,0
0,1235,2,0.3459574900601118,0.41685505260881817,9.044619672983613,1,1
6,2886,1,0.41640927947780604,0.8311223247761331,5.590909863216101,0,0
2,1526,2,0.7975235474416056,0.2574201015249735,12.345034988344588,1,1
5,2453,2,0.16210935543020144,0.8944185258841928,7.361819118917566,1,1
4,110,1,0.6191146953034209,0.20933047031401286,5.8992108546535,0,0
4,1603,3,0.5055944016908456,0.25223439711158935,15.447974054960738,0,0
4,449,1,0.30507163747934907,0.5299749650383556,1.963725344599107,0,0
0,496,0,0.7275346564904107,0.9507699140036836,12.773924445865267,1,1
0,3529,1,0.551188359541148,0.3965929103308813,9.747039403482695,1,1
2,1110,3,0.47736152696069534,0.692396194202244,13.359979538816454,1,1
9,3423,2,0.6676693147712001,0.6298041303901686,8.078971516158497,1,1
3,2030,2,0.8022903079813608,0.23466037285050179,14.300990931027796,1,1
4,1595,1,0.9726687900335762,0.323350211254747,2.1372817549271503,1,0
1,1548,0,0.6293503683763735,0.9371374953794398,9.466358007123107,1,1
7,3367,3,0.8744399854003829,0.2663466612877896,6.013715345328775,0,0
1,3328,2,0.0010915410229569433,0.725508900779602,11.008433860053163,1,0
8,2906,1,0.5302356927258912,0.968225034340274,10.01856906280081,0,1
1,2065,0,0.2146475487701981,0.20755539298205028,15.816473176745614,0,0
8,833,0,0.09419245708313717,0.45926379116858307,15.756067431172548,0,0
6,1107,2,0.5319710170643921,0.30153892999846355,10.392782210973817,1,1
7,1662,2,0.7468265061490941,0.2994053656640886,4.622416609213985,0,0
1,2014,3,0.41227252247437973,0.20708725959971275,14.589649850314908,0,0
6,3055,0,0.6701074493444349,0.6845960655923192,24.166232712721254,0,1
5,33,3,0.48971925384094994,0.7717091589196405,4.71752383726708,1,0
3,3540,0,0.437085865959426,0.7091145190207506,1.819573556218919,0,0
6,3411,0,0.29025664043586064,0.9321908118572375,6.687573518751461,1,1
3,1932,1,0.38259351450100454,0.23111092784624876,10.381716334883077,1,0
1,632,2,0.3497956307944279,0.38786083604650556,7.724091703320928,1,0
9,3190,0,0.6461871840148815,0.41011552873221035,20.884271766118587,1,1
6,2397,3,0.11601851127913954,0.30887389346221417,12.376389044928244,1,0
7,1428,2,0.092636368687806,0.22798444974126997,6.228584253316525,0,0
1,530,3,0.6600129942084604,0.5380331283336374,23.759956516710396,0,1
4,1715,2,0.5462980698788807,0.8509956652426856,3.214064211059122,0,0
0,3335,2,0.4302000967426576,0.9590857530429863,3.1604949027632854,0,1
6,3438,0,0.15244288440790354,0.2164065689966479,6.207592994318397,0,0
7,2648,1,0.4110271118693115,0.8408415052654623,2.0116258291659355,0,0
5,214,0,0.7897317633200116,0.8421230106687474,18.816151847282345,0,1
4,3539,2,0.889621235789257,0.45008030939731025,7.8889897709982915,1,1
5,2633,0,0.7025765699642201,0.19902666173090872,18.2729659984678,1,1
1,3281,0,0.059912175880880825,0.9910072060812082,19.092162945656483,1,1
0,3177,2,0.6704097766011186,0.6900337274759368,6.014211913640854,0,0
6,2970,2,0.24098558954629457,0.9839761255374224,13.007254604563354,0,1
6,1325,0,0.31525124302640506,0.5352899641161927,13.037845187906509,0,0
9,84,0,0.19587320795998453,0.45567369994305584,21.796973867193003,0,0
9,1754,0,0.7757557906202046,0.32246692837340846,0.7382081650780871,1,0
1,2940,3,0.648602122637279,0.9852148015948176,7.988328556855411,0,1
1,1900,0,0.6118350545991809,0.3279315425160463,22.07398557064083,0,0
0,106,3,0.6679726096692761,0.12138648059624532,5.99640024564452,0,0
9,2373,1,0.2367722614039034,0.5612215722296301,3.5083117446867127,0,0
7,3320,3,0.4446444143253616,0.43934544374582385,14.445863464269195,1,1
7,3378,0,0.6332537215489892,0.3352442530863381,7.716331372082098,1,0
0,1631,1,0.6365940276183004,0.6711473048330561,11.735632882417978,0,0
7,1701,3,0.7918518627551305,0.4278417534080401,20.51831786455394,0,1
8,2823,3,0.28710396668811056,0.4620257994851855,13.065354679568262,1,0
3,1764,2,0.7703361216968224,0.12074104350463988,12.945655588243262,1,1
0,3367,1,0.4401844806169357,0.6301638356977518,7.026748624815238,0,0
0,2977,2,0.6701726920589348,0.2098639268623385,19.842352555488414,0,0
2,2120,1,0.4557193800652868,0.29242437300587965,18.521384138793568,0,0
4,1414,3,0.9486101697909433,0.7454060385513743,5.9296008149986354,1,1
4,1281,2,0.17930226474164446,0.3819184535655199,8.068112540832242,0,0
8,2304,0,0.6750050885823571,0.24688917769454286,19.736842005489372,0,0
9,1116,3,0.5765350007681589,0.6196817323562327,9.007173265444738,1,1
1,200,1,0.1727310409477446,0.29341404544414657,10.14863443573816,1,0
1,3040,1,0.06600633581166793,0.34388039256283454,9.173865554265745,0,0
5,2839,2,0.7991443889716636,0.6592053789800864,4.124649910294306,0,0
8,2927,2,0.15745133364626518,0.7658756032275233,8.588323723564407,1,1
0,2384,1,0.18650668278577598,0.7656937166760194,20.093089047284824,0,1
8,1803,3,0.9784342239890393,0.5340190706837474,12.327776323989522,1,1
8,2645,2,0.7172608514766308,0.5088672199084919,11.509615333571642,0,0
8,3069,0,0.2504868416012225,0.8088806658081317,3.99314428926816,1,0
4,2111,1,0.5909489601516013,0.2737312526012654,4.521488979410157,0,0
8,856,0,0.5341118384025133,0.23698220277561333,1.169459092317966,0,0
3,1695,1,0.8444732675138475,0.6982255594265588,0.44749273492827035,0,0
1,159,0,0.7293207478326243,0.46855624095032977,12.251549548014763,1,0
5,1447,3,0.8317211254931858,0.7389986145131628,10.289885644802826,0,1
3,1204,1,0.21150658797736244,0.33094020111691236,6.956901538108164,0,0
5,2732,3,0.6402192043670052,0.39238469296009026,24.752158854750235,1,1
2,2707,2,0.04024085841838032,0.9070098842668516,10.010105271797192,1,1
5,1437,1,0.0689406122792201,0.47949087413942937,19.74228778837724,0,0
1,1070,3,0.7135270327045973,0.631858122748346,5.342585273955763,0,0
1,623,0,0.024420102643931352,0.19601397470647852,6.251326094357866,0,0
8,1067,3,0.5797650089005092,0.2609462549734829,14.252945042900109,0,0
6,2158,1,0.84040509844453,0.13229895594037983,0.20030391558461813,0,0
2,3308,3,0.3799418084180286,0.48193373058549993,0.533894001531611,0,0
0,233,0,0.04484043683991279,0.9900280040455215,3.641246156623251,1,1
7,3480,0,0.7138474496287268,0.8864858373863195,5.65571392167098,1,1
5,1837,0,0.9296864524641508,0.6696180234464563,13.243452943414317,1,1
6,1597,2,0.7171713920582679,0.8749868427617195,17.18711282732155,0,1
8,52,1,0.5784472430027753,0.6347524207171807,7.8657787333018385,1,0
4,2691,0,0.23002882987906004,0.43189199230072395,6.0528663064942245,1,0
0,3263,2,0.015375624044496994,0.25619176099100377,20.587998344483694,1,0
9,1663,0,0.6946721084790533,0.6877438675842018,4.153146918548827,0,0
6,2221,3,0.23102617584429297,0.27374614875167086,16.990331220941215,0,0
4,133,1,0.8581626771823575,0.4756855754800542,23.290129858755183,1,1
2,1435,3,0.4663641188326113,0.8432216579397368,5.882051665044239,0,0
8,1508,2,0.5306355823724562,0.21630637230555566,2.265437601352126,1,0
0,3518,3,0.7539365442663667,0.2161192771511156,24.49599646099866,1,1
0,2401,3,0.7794306078033432,0.30196217403243764,6.8422675234191646,1,1
0,1224,0,0.6426508330805681,0.5967255764100692,6.96401390559412,1,1
2,605,3,0.938431815412743,0.32655113043392175,12.145930054316125,0,1
5,1636,0,0.9822984363204194,0.5528781435295007,5.853335710249039,0,0
9,303,0,0.9468854443746169,0.37178434995371845,24.822521650295872,1,1
2,481,1,0.8241791853439435,0.555617984417565,1.169850558151645,0,0
7,2958,2,0.7056252202442514,0.3498683041015572,11.341679665414475,1,1
9,154,2,0.6633258578816675,0.9820111380477087,13.753833703068706,1,1
1,3484,2,0.1037501769205339,0.5434461110277711,11.7270763628865,0,0
8,2394,0,0.2714843468191125,0.7692790906974161,13.061022024285464,0,0
2,1896,2,0.0056882235293770345,0.7304919030083845,24.690720691004902,1,1
4,2184,0,0.13740987023399187,0.541503437332925,21.934849438366093,0,0
9,1713,1,0.43922947716918836,0.3149758555011327,7.780247614473178,0,0
7,936,2,0.14653655078907335,0.5596464501215783,13.831778524850222,0,0
1,3564,0,0.9016634146767579,0.712874461348391,0.10774421196714082,1,1
5,459,2,0.805699185335282,0.5139273435068906,10.298268134205594,1,1
4,2781,2,0.07161191208951823,0.17373259662646745,4.180468149263013,0,0
9,3438,1,0.24891371546726604,0.11618490660227557,17.812878710313928,1,0
8,3597,3,0.8190718846115088,0.39508912762105464,5.605130483076925,0,0
4,3049,2,0.8030461265598735,0.23520153348398073,18.74750157323905,1,1
1,391,1,0.9454505501177888,0.9155712213333961,7.897679866103814,0,1
4,825,2,0.9975477616173603,0.2582494030764324,23.15313267065326,0,0
3,461,2,0.9762700632411219,0.4548544426104095,11.19087338236352,1,1
6,2752,2,0.41013798572144144,0.7408697608643332,21.003991219878845,0,1
5,1573,2,0.25032844380203223,0.8338794940144548,15.741333475671427,0,1
1,888,3,0.7584101904270625,0.5299418378603178,24.437215551096408,0,1
4,1459,3,0.2992728927440308,0.2630215086475529,18.593796492730906,0,0
6,3091,2,0.8064003601313298,0.34380570121826776,18.219812725553503,0,0
6,3478,2,0.5339547303979244,0.47707160287703243,6.695162962988032,1,1
4,3253,1,0.7939272752349539,0.42813513039302464,12.671007799216254,1,1
8,1375,1,0.27587987971701045,0.4138054814526909,7.323830848272397,0,0
3,1660,0,0.5080273155538209,0.21866842158099786,0.5804065817582519,1,0
2,3315,3,0.564023793602182,0.9219792269538548,17.793574783015714,0,1
3,605,2,0.9431080677201321,0.12678094577594354,5.97232884263629,1,1
4,1118,3,0.2665975768304173,0.49600191508817615,9.993368355535408,0,0
5,922,1,0.9366882392848946,0.982289343252778,7.187505800629269,0,1
2,299,3,0.8048589154657159,0.6937515449416919,5.070932825944896,0,0
1,2049,3,0.7308940540866953,0.4198695973597749,1.771271177155461,1,0
3,1153,2,0.7868702691851251,0.23148782600785292,8.513458728405029,1,0
4,3206,2,0.605425045880057,0.9674853450811849,2.1354485956779437,0,0
3,3232,1,0.24408001046248584,0.11258772568583475,13.55394659604025,0,0
2,3490,2,0.18949496883985273,0.7132488135518291,0.5886401836606349,1,0
7,3422,1,0.8663414358503905,0.8921237243007946,23.506495003107208,1,1
9,467,1,0.7251394025958332,0.12264444089761799,24.165227984371647,1,1
3,1072,0,0.21320428276094905,0.752657377681451,7.685880822579587,0,0
1,2302,0,0.6150933658744016,0.9989539851292614,6.578846556081101,0,0
1,1671,0,0.4475464814142238,0.6756782217160144,2.6996894725748493,1,0
0,3067,3,0.15865516996309392,0.47321105305905886,22.63248127185865,0,0
3,2537,0,0.5318571093571643,0.8869606474206537,14.712911739967616,0,1
9,2471,2,0.28151909246641726,0.5987613217803655,15.292110582652851,0,0
8,3327,2,0.09624412415757155,0.7744967621109461,22.40682591878975,0,0
6,2989,0,0.4669582985454108,0.6290010926366544,22.778591167029305,1,1
9,1413,3,0.5901085520935618,0.13446198323915434,20.725707575791724,1,1
6,1483,1,0.04690641038115051,0.2918304893848128,19.358694871381562,1,0
6,44,3,0.4020927494109968,0.17088721658807465,21.943306435269594,0,0
7,2637,3,0.2576619198366853,0.19601898614490068,21.911668106444615,0,0
0,1704,1,0.030650590707232417,0.11386494422926478,9.279256921170296,0,0
9,1033,1,0.1256625496115058,0.4790484811127377,24.337441377476704,0,1
9,2491,1,0.13903415881837755,0.2607864685787486,17.757392107693693,0,0
7,1408,2,0.18287424811797115,0.8701268684445745,9.318214906915284,0,1
3,1510,1,0.8033775714379212,0.7750337837865944,11.10703298016017,0,1
3,1775,1,0.4394918664781392,0.6158592953339463,17.209563351208633,1,1
3,3076,3,0.14708599227038688,0.5401192108153559,9.09136284990351,1,0
5,3297,3,0.10029696692788925,0.3302817765183782,20.681287029298407,1,1
6,1891,0,0.29794045872903907,0.5274563192874869,3.78678416766776,0,0
5,144,3,0.7980155187044523,0.6771063482779697,22.699098037902974,0,1
0,3518,1,0.3644598479396435,0.804005974173498,7.599818044731564,0,0
7,1405,2,0.15989736029393808,0.17351385963363408,3.90254835504396,1,0
9,1005,3,0.4041161815461599,0.737618219870995,21.46480460800598,0,1
6,3176,3,0.5553115572870575,0.7684568890851567,6.062634649501115,0,0
5,1715,1,0.02958418363801385,0.6030749808323708,21.100553877435072,0,0
5,2113,3,0.6276418014401731,0.2928872761328811,7.476983645872035,1,1
4,2319,3,0.3951007530147893,0.5852661287510575,23.353220762588503,1,1
5,1716,1,0.009725875131194384,0.5524343936337793,5.555033231052649,1,0
8,92,3,0.6738893989463809,0.5281390867481166,1.8342847776928328,0,0
9,2743,2,0.7123876355626482,0.5145759239204657,23.419625967225485,1,1
8,538,0,0.6288397885586828,0.19974300966236777,4.2240809818669565,1,0
9,217,3,0.34193021759842224,0.2646032363716283,23.608900288884655,0,0
